,project,algorithm,batch_size,total_duration,testall_duration,time_saved,builds_saved,total_builds,testall_size
185,open-keychain-open-keychain.csv,BATCHSTOP4,8,448132.0,698932.0,35.88331912117344,34.04374649467191,1176,1783
186,open-keychain-open-keychain.csv,BATCHSTOP4,16,503520.0,698932.0,27.958656922275694,30.959057767807067,1231,1783
187,open-keychain-open-keychain.csv,BATCHDIVIDE4,4,385396.0,698932.0,44.859299617130134,35.558048233314636,1149,1783
188,open-keychain-open-keychain.csv,BATCHDIVIDE4,8,448132.0,698932.0,35.88331912117344,34.04374649467191,1176,1783
189,open-keychain-open-keychain.csv,BATCHDIVIDE4,16,561348.0,698932.0,19.684890661752505,35.50196298373528,1150,1783
190,yegor256-takes.csv,BATCHBISECT,2,1527083.0,1809229.0,15.594819671804956,18.46965699208444,2163,2653
191,yegor256-takes.csv,BATCHBISECT,4,1461406.0,1809229.0,19.224929514174264,24.538258575197887,2002,2653
192,yegor256-takes.csv,BATCHBISECT,8,1479492.0,1809229.0,18.225277176078876,24.839803995476814,1994,2653
193,yegor256-takes.csv,BATCHBISECT,16,1511990.0,1809229.0,16.429042426359516,23.407463249151903,2032,2653
194,yegor256-takes.csv,BATCHSTOP4,4,1023741.0,1809229.0,43.41562068704404,37.127779871843195,1668,2653
195,yegor256-takes.csv,BATCHSTOP4,8,1162751.0,1809229.0,35.73223732319126,37.42932529212212,1660,2653
196,yegor256-takes.csv,BATCHSTOP4,16,1273147.0,1809229.0,29.630411628378724,35.996984545797204,1698,2653
197,yegor256-takes.csv,BATCHDIVIDE4,4,1023741.0,1809229.0,43.41562068704404,37.127779871843195,1668,2653
198,yegor256-takes.csv,BATCHDIVIDE4,8,1162751.0,1809229.0,35.73223732319126,37.42932529212212,1660,2653
199,yegor256-takes.csv,BATCHDIVIDE4,16,1484669.0,1809229.0,17.9391331887782,37.127779871843195,1668,2653
200,keycloak-keycloak.csv,BATCHBISECT,2,3122451.0,4564913.0,31.59889356051255,34.83870967741936,1515,2325
201,keycloak-keycloak.csv,BATCHBISECT,4,2680135.0,4564913.0,41.288366284308154,46.83870967741935,1236,2325
202,keycloak-keycloak.csv,BATCHBISECT,8,2652175.0,4564913.0,41.90086426619741,49.03225806451613,1185,2325
203,keycloak-keycloak.csv,BATCHBISECT,16,2741812.0,4564913.0,39.93725619743465,47.87096774193548,1212,2325
204,keycloak-keycloak.csv,BATCHSTOP4,4,2191470.0,4564913.0,51.9931705160646,48.98924731182796,1186,2325
205,keycloak-keycloak.csv,BATCHSTOP4,8,2436249.0,4564913.0,46.63098727182752,51.13978494623656,1136,2325
206,keycloak-keycloak.csv,BATCHSTOP4,16,2716664.0,4564913.0,40.488153881574526,49.97849462365591,1163,2325
207,keycloak-keycloak.csv,BATCHDIVIDE4,4,2191470.0,4564913.0,51.9931705160646,48.98924731182796,1186,2325
208,keycloak-keycloak.csv,BATCHDIVIDE4,8,2436249.0,4564913.0,46.63098727182752,51.13978494623656,1136,2325
209,keycloak-keycloak.csv,BATCHDIVIDE4,16,3329930.0,4564913.0,27.053812416578367,48.98924731182796,1186,2325
210,rackerlabs-blueflood.csv,BATCHBISECT,2,4051684.0,5554911.0,27.06122564339914,25.45289855072464,1646,2208
211,rackerlabs-blueflood.csv,BATCHBISECT,4,3602182.0,5554911.0,35.153200474319036,33.423913043478265,1470,2208
212,rackerlabs-blueflood.csv,BATCHBISECT,8,3623507.0,5554911.0,34.769305934874566,33.69565217391305,1464,2208
213,rackerlabs-blueflood.csv,BATCHBISECT,16,3746360.0,5554911.0,32.55769534381379,31.8840579710145,1504,2208
214,rackerlabs-blueflood.csv,BATCHSTOP4,4,2794239.0,5554911.0,49.69786194594297,40.94202898550725,1304,2208
215,rackerlabs-blueflood.csv,BATCHSTOP4,8,3172773.0,5554911.0,42.883459338952505,41.21376811594203,1298,2208
216,rackerlabs-blueflood.csv,BATCHSTOP4,16,3523183.0,5554911.0,36.57534747181368,39.40217391304348,1338,2208
217,rackerlabs-blueflood.csv,BATCHDIVIDE4,4,2794239.0,5554911.0,49.69786194594297,40.94202898550725,1304,2208
218,rackerlabs-blueflood.csv,BATCHDIVIDE4,8,3172773.0,5554911.0,42.883459338952505,41.21376811594203,1298,2208
219,rackerlabs-blueflood.csv,BATCHDIVIDE4,16,4182864.0,5554911.0,24.699711660546853,40.94202898550725,1304,2208
220,xetorthio-jedis.csv,BATCHBISECT,2,391435.0,566818.0,30.94167792836501,31.532663316582912,1090,1592
221,xetorthio-jedis.csv,BATCHBISECT,4,320728.0,566818.0,43.416052418942236,44.346733668341706,886,1592
222,xetorthio-jedis.csv,BATCHBISECT,8,297674.0,566818.0,47.48331916064769,48.30402010050251,823,1592
223,xetorthio-jedis.csv,BATCHBISECT,16,300602.0,566818.0,46.96675123231796,47.8643216080402,830,1592
224,xetorthio-jedis.csv,BATCHSTOP4,4,246916.0,566818.0,56.43822179253306,50.62814070351759,786,1592
225,xetorthio-jedis.csv,BATCHSTOP4,8,248521.0,566818.0,56.15506211870477,54.585427135678394,723,1592
226,xetorthio-jedis.csv,BATCHSTOP4,16,268741.0,566818.0,52.58777949888677,54.14572864321608,730,1592
227,xetorthio-jedis.csv,BATCHDIVIDE4,4,246916.0,566818.0,56.43822179253306,50.62814070351759,786,1592
228,xetorthio-jedis.csv,BATCHDIVIDE4,8,248521.0,566818.0,56.15506211870477,54.585427135678394,723,1592
229,xetorthio-jedis.csv,BATCHDIVIDE4,16,388130.0,566818.0,31.52475750593665,50.69095477386934,785,1592
230,orbeon-orbeon-forms.csv,BATCHBISECT,2,2784878.0,2722955.0,-2.274110295616339,-4.709871891484553,2779,2654
231,orbeon-orbeon-forms.csv,BATCHBISECT,4,2932771.0,2722955.0,-7.705452348643291,-11.379050489826682,2956,2654
232,orbeon-orbeon-forms.csv,BATCHBISECT,8,3089936.0,2722955.0,-13.477306822918479,-17.407686510926908,3116,2654
