,Unnamed: 0,project,algorithm,batch_size,update_method,factor,num_of_builds,builds_saved,testall_size,fr_bracket,size_bracket
240,240,apache-nifi.csv,BATCHSTOP4,-1,linear,3,853,32.88749016522424,1271,med,lt 5k
241,241,apache-nifi.csv,BATCHSTOP4,-1,linear,4,855,32.73013375295044,1271,med,lt 5k
242,242,apache-nifi.csv,BATCHDIVIDE4,-1,linear,1,840,33.91030684500393,1271,med,lt 5k
243,243,apache-nifi.csv,BATCHDIVIDE4,-1,linear,2,879,30.841856805664836,1271,med,lt 5k
244,244,apache-nifi.csv,BATCHDIVIDE4,-1,linear,3,885,30.369787568843435,1271,med,lt 5k
245,245,apache-nifi.csv,BATCHDIVIDE4,-1,linear,4,895,29.583005507474425,1271,med,lt 5k
246,246,apache-nifi.csv,BATCHBISECT,-1,exponential,2,1008,20.69236821400472,1271,med,lt 5k
247,247,apache-nifi.csv,BATCHBISECT,-1,exponential,3,1004,21.007081038552315,1271,med,lt 5k
248,248,apache-nifi.csv,BATCHBISECT,-1,exponential,4,1010,20.53501180173092,1271,med,lt 5k
249,249,apache-nifi.csv,BATCHSTOP4,-1,exponential,2,912,28.24547600314713,1271,med,lt 5k
250,250,apache-nifi.csv,BATCHSTOP4,-1,exponential,3,846,33.43823760818253,1271,med,lt 5k
251,251,apache-nifi.csv,BATCHSTOP4,-1,exponential,4,918,27.77340676632572,1271,med,lt 5k
252,252,apache-nifi.csv,BATCHDIVIDE4,-1,exponential,2,956,24.783634933123523,1271,med,lt 5k
253,253,apache-nifi.csv,BATCHDIVIDE4,-1,exponential,3,847,33.35955940204563,1271,med,lt 5k
254,254,apache-nifi.csv,BATCHDIVIDE4,-1,exponential,4,977,23.131392604248617,1271,med,lt 5k
255,255,apache-nifi.csv,BATCHBISECT,-1,stagger,2,982,22.73800157356412,1271,med,lt 5k
256,256,apache-nifi.csv,BATCHBISECT,-1,stagger,3,1012,20.37765538945712,1271,med,lt 5k
257,257,apache-nifi.csv,BATCHBISECT,-1,stagger,4,992,21.951219512195124,1271,med,lt 5k
258,258,apache-nifi.csv,BATCHSTOP4,-1,stagger,2,876,31.07789142407553,1271,med,lt 5k
259,259,apache-nifi.csv,BATCHSTOP4,-1,stagger,3,884,30.44846577498033,1271,med,lt 5k
260,260,apache-nifi.csv,BATCHSTOP4,-1,stagger,4,894,29.661683713611325,1271,med,lt 5k
261,261,apache-nifi.csv,BATCHDIVIDE4,-1,stagger,2,923,27.380015735641223,1271,med,lt 5k
262,262,apache-nifi.csv,BATCHDIVIDE4,-1,stagger,3,917,27.852084972462634,1271,med,lt 5k
263,263,apache-nifi.csv,BATCHDIVIDE4,-1,stagger,4,958,24.626278520849723,1271,med,lt 5k
264,264,apache-nifi.csv,BATCHBISECT,-1,random_linear,-1,1085,14.63414634146342,1271,med,lt 5k
265,265,apache-nifi.csv,BATCHSTOP4,-1,random_linear,-1,900,29.189614476789927,1271,med,lt 5k
266,266,apache-nifi.csv,BATCHDIVIDE4,-1,random_linear,-1,910,28.40283241542093,1271,med,lt 5k
267,267,apache-nifi.csv,BATCHBISECT,-1,random_exponential,-1,1042,18.01730920535012,1271,med,lt 5k
268,268,apache-nifi.csv,BATCHSTOP4,-1,random_exponential,-1,879,30.841856805664836,1271,med,lt 5k
269,269,apache-nifi.csv,BATCHDIVIDE4,-1,random_exponential,-1,924,27.301337529504323,1271,med,lt 5k
270,270,apache-nifi.csv,BATCHBISECT,-1,random_random,-1,1063,16.36506687647521,1271,med,lt 5k
271,271,apache-nifi.csv,BATCHSTOP4,-1,random_random,-1,891,29.897718332022023,1271,med,lt 5k
272,272,apache-nifi.csv,BATCHDIVIDE4,-1,random_random,-1,956,24.783634933123523,1271,med,lt 5k
273,273,caelum-vraptor4.csv,BATCHBISECT,-1,linear,1,805,43.62745098039216,1428,low,lt 5k
274,274,caelum-vraptor4.csv,BATCHBISECT,-1,linear,2,804,43.69747899159664,1428,low,lt 5k
275,275,caelum-vraptor4.csv,BATCHBISECT,-1,linear,3,809,43.34733893557423,1428,low,lt 5k
276,276,caelum-vraptor4.csv,BATCHBISECT,-1,linear,4,803,43.76750700280112,1428,low,lt 5k
277,277,caelum-vraptor4.csv,BATCHSTOP4,-1,linear,1,741,48.109243697479,1428,low,lt 5k
278,278,caelum-vraptor4.csv,BATCHSTOP4,-1,linear,2,732,48.739495798319325,1428,low,lt 5k
279,279,caelum-vraptor4.csv,BATCHSTOP4,-1,linear,3,761,46.70868347338936,1428,low,lt 5k
280,280,caelum-vraptor4.csv,BATCHSTOP4,-1,linear,4,727,49.089635854341736,1428,low,lt 5k
281,281,caelum-vraptor4.csv,BATCHDIVIDE4,-1,linear,1,824,42.296918767507,1428,low,lt 5k
282,282,caelum-vraptor4.csv,BATCHDIVIDE4,-1,linear,2,826,42.15686274509804,1428,low,lt 5k
283,283,caelum-vraptor4.csv,BATCHDIVIDE4,-1,linear,3,847,40.68627450980392,1428,low,lt 5k
284,284,caelum-vraptor4.csv,BATCHDIVIDE4,-1,linear,4,827,42.08683473389356,1428,low,lt 5k
285,285,caelum-vraptor4.csv,BATCHBISECT,-1,exponential,2,791,44.6078431372549,1428,low,lt 5k
286,286,caelum-vraptor4.csv,BATCHBISECT,-1,exponential,3,812,43.13725490196079,1428,low,lt 5k
287,287,caelum-vraptor4.csv,BATCHBISECT,-1,exponential,4,799,44.04761904761905,1428,low,lt 5k
288,288,caelum-vraptor4.csv,BATCHSTOP4,-1,exponential,2,755,47.128851540616246,1428,low,lt 5k
289,289,caelum-vraptor4.csv,BATCHSTOP4,-1,exponential,3,711,50.21008403361345,1428,low,lt 5k
290,290,caelum-vraptor4.csv,BATCHSTOP4,-1,exponential,4,767,46.28851540616247,1428,low,lt 5k
291,291,caelum-vraptor4.csv,BATCHDIVIDE4,-1,exponential,2,833,41.66666666666666,1428,low,lt 5k
292,292,caelum-vraptor4.csv,BATCHDIVIDE4,-1,exponential,3,733,48.66946778711485,1428,low,lt 5k
293,293,caelum-vraptor4.csv,BATCHDIVIDE4,-1,exponential,4,841,41.10644257703081,1428,low,lt 5k
294,294,caelum-vraptor4.csv,BATCHBISECT,-1,stagger,2,806,43.55742296918768,1428,low,lt 5k
295,295,caelum-vraptor4.csv,BATCHBISECT,-1,stagger,3,799,44.04761904761905,1428,low,lt 5k
296,296,caelum-vraptor4.csv,BATCHBISECT,-1,stagger,4,810,43.27731092436975,1428,low,lt 5k
297,297,caelum-vraptor4.csv,BATCHSTOP4,-1,stagger,2,749,47.549019607843135,1428,low,lt 5k
298,298,caelum-vraptor4.csv,BATCHSTOP4,-1,stagger,3,732,48.739495798319325,1428,low,lt 5k
299,299,caelum-vraptor4.csv,BATCHSTOP4,-1,stagger,4,754,47.19887955182073,1428,low,lt 5k
300,300,caelum-vraptor4.csv,BATCHDIVIDE4,-1,stagger,2,822,42.436974789915965,1428,low,lt 5k
301,301,caelum-vraptor4.csv,BATCHDIVIDE4,-1,stagger,3,819,42.64705882352941,1428,low,lt 5k
302,302,caelum-vraptor4.csv,BATCHDIVIDE4,-1,stagger,4,838,41.31652661064426,1428,low,lt 5k
303,303,caelum-vraptor4.csv,BATCHBISECT,-1,random_linear,-1,823,42.36694677871149,1428,low,lt 5k
304,304,caelum-vraptor4.csv,BATCHSTOP4,-1,random_linear,-1,741,48.109243697479,1428,low,lt 5k
305,305,caelum-vraptor4.csv,BATCHDIVIDE4,-1,random_linear,-1,767,46.28851540616247,1428,low,lt 5k
306,306,caelum-vraptor4.csv,BATCHBISECT,-1,random_exponential,-1,841,41.10644257703081,1428,low,lt 5k
307,307,caelum-vraptor4.csv,BATCHSTOP4,-1,random_exponential,-1,731,48.80952380952381,1428,low,lt 5k
308,308,caelum-vraptor4.csv,BATCHDIVIDE4,-1,random_exponential,-1,769,46.148459383753504,1428,low,lt 5k
309,309,caelum-vraptor4.csv,BATCHBISECT,-1,random_random,-1,820,42.57703081232493,1428,low,lt 5k
310,310,caelum-vraptor4.csv,BATCHSTOP4,-1,random_random,-1,750,47.47899159663866,1428,low,lt 5k
311,311,caelum-vraptor4.csv,BATCHDIVIDE4,-1,random_random,-1,852,40.33613445378151,1428,low,lt 5k
312,312,grails-grails-core.csv,BATCHBISECT,-1,linear,1,966,9.039548022598863,1062,low,lt 5k
313,313,grails-grails-core.csv,BATCHBISECT,-1,linear,2,1015,4.425612052730699,1062,low,lt 5k
314,314,grails-grails-core.csv,BATCHBISECT,-1,linear,3,1037,2.3540489642184497,1062,low,lt 5k
315,315,grails-grails-core.csv,BATCHBISECT,-1,linear,4,1048,1.3182674199623392,1062,low,lt 5k
316,316,grails-grails-core.csv,BATCHSTOP4,-1,linear,1,813,23.44632768361582,1062,low,lt 5k
317,317,grails-grails-core.csv,BATCHSTOP4,-1,linear,2,826,22.22222222222223,1062,low,lt 5k
318,318,grails-grails-core.csv,BATCHSTOP4,-1,linear,3,888,16.384180790960457,1062,low,lt 5k
319,319,grails-grails-core.csv,BATCHSTOP4,-1,linear,4,854,19.58568738229755,1062,low,lt 5k
320,320,grails-grails-core.csv,BATCHDIVIDE4,-1,linear,1,812,23.540489642184557,1062,low,lt 5k
321,321,grails-grails-core.csv,BATCHDIVIDE4,-1,linear,2,840,20.90395480225989,1062,low,lt 5k
322,322,grails-grails-core.csv,BATCHDIVIDE4,-1,linear,3,895,15.72504708097928,1062,low,lt 5k
323,323,grails-grails-core.csv,BATCHDIVIDE4,-1,linear,4,878,17.325800376647834,1062,low,lt 5k
324,324,grails-grails-core.csv,BATCHBISECT,-1,exponential,2,1021,3.86064030131827,1062,low,lt 5k
325,325,grails-grails-core.csv,BATCHBISECT,-1,exponential,3,1025,3.483992467043308,1062,low,lt 5k
326,326,grails-grails-core.csv,BATCHBISECT,-1,exponential,4,1062,0.0,1062,low,lt 5k
327,327,grails-grails-core.csv,BATCHSTOP4,-1,exponential,2,910,14.312617702448208,1062,low,lt 5k
328,328,grails-grails-core.csv,BATCHSTOP4,-1,exponential,3,841,20.80979284369114,1062,low,lt 5k
329,329,grails-grails-core.csv,BATCHSTOP4,-1,exponential,4,958,9.792843691148777,1062,low,lt 5k
330,330,grails-grails-core.csv,BATCHDIVIDE4,-1,exponential,2,919,13.465160075329564,1062,low,lt 5k
331,331,grails-grails-core.csv,BATCHDIVIDE4,-1,exponential,3,841,20.80979284369114,1062,low,lt 5k
332,332,grails-grails-core.csv,BATCHDIVIDE4,-1,exponential,4,989,6.873822975517896,1062,low,lt 5k
333,333,grails-grails-core.csv,BATCHBISECT,-1,stagger,2,975,8.192090395480221,1062,low,lt 5k
334,334,grails-grails-core.csv,BATCHBISECT,-1,stagger,3,1021,3.86064030131827,1062,low,lt 5k
335,335,grails-grails-core.csv,BATCHBISECT,-1,stagger,4,1071,-0.8474576271186436,1062,low,lt 5k
336,336,grails-grails-core.csv,BATCHSTOP4,-1,stagger,2,859,19.11487758945385,1062,low,lt 5k
337,337,grails-grails-core.csv,BATCHSTOP4,-1,stagger,3,853,19.679849340866284,1062,low,lt 5k
338,338,grails-grails-core.csv,BATCHSTOP4,-1,stagger,4,941,11.393596986817329,1062,low,lt 5k
339,339,grails-grails-core.csv,BATCHDIVIDE4,-1,stagger,2,869,18.17325800376648,1062,low,lt 5k
340,340,grails-grails-core.csv,BATCHDIVIDE4,-1,stagger,3,858,19.2090395480226,1062,low,lt 5k
341,341,grails-grails-core.csv,BATCHDIVIDE4,-1,stagger,4,964,9.227871939736346,1062,low,lt 5k
342,342,grails-grails-core.csv,BATCHBISECT,-1,random_linear,-1,1103,-3.86064030131827,1062,low,lt 5k
343,343,grails-grails-core.csv,BATCHSTOP4,-1,random_linear,-1,923,13.088512241054616,1062,low,lt 5k
344,344,grails-grails-core.csv,BATCHDIVIDE4,-1,random_linear,-1,938,11.676082862523543,1062,low,lt 5k
345,345,grails-grails-core.csv,BATCHBISECT,-1,random_exponential,-1,1061,0.0941619585687334,1062,low,lt 5k
346,346,grails-grails-core.csv,BATCHSTOP4,-1,random_exponential,-1,886,16.572504708097924,1062,low,lt 5k
347,347,grails-grails-core.csv,BATCHDIVIDE4,-1,random_exponential,-1,905,14.783427495291903,1062,low,lt 5k
348,348,grails-grails-core.csv,BATCHBISECT,-1,random_random,-1,1101,-3.672316384180789,1062,low,lt 5k
349,349,grails-grails-core.csv,BATCHSTOP4,-1,random_random,-1,931,12.335216572504706,1062,low,lt 5k
350,350,grails-grails-core.csv,BATCHDIVIDE4,-1,random_random,-1,928,12.61770244821092,1062,low,lt 5k
351,351,square-wire.csv,BATCHBISECT,-1,linear,1,342,69.5187165775401,1122,low,lt 5k
352,352,square-wire.csv,BATCHBISECT,-1,linear,2,310,72.37076648841355,1122,low,lt 5k
353,353,square-wire.csv,BATCHBISECT,-1,linear,3,316,71.83600713012478,1122,low,lt 5k
354,354,square-wire.csv,BATCHBISECT,-1,linear,4,303,72.99465240641712,1122,low,lt 5k
355,355,square-wire.csv,BATCHSTOP4,-1,linear,1,328,70.76648841354724,1122,low,lt 5k
356,356,square-wire.csv,BATCHSTOP4,-1,linear,2,302,73.0837789661319,1122,low,lt 5k
357,357,square-wire.csv,BATCHSTOP4,-1,linear,3,298,73.44028520499108,1122,low,lt 5k
358,358,square-wire.csv,BATCHSTOP4,-1,linear,4,293,73.88591800356507,1122,low,lt 5k
359,359,square-wire.csv,BATCHDIVIDE4,-1,linear,1,459,59.09090909090909,1122,low,lt 5k
360,360,square-wire.csv,BATCHDIVIDE4,-1,linear,2,439,60.87344028520499,1122,low,lt 5k
361,361,square-wire.csv,BATCHDIVIDE4,-1,linear,3,433,61.40819964349376,1122,low,lt 5k
362,362,square-wire.csv,BATCHDIVIDE4,-1,linear,4,433,61.40819964349376,1122,low,lt 5k
363,363,square-wire.csv,BATCHBISECT,-1,exponential,2,305,72.81639928698752,1122,low,lt 5k
364,364,square-wire.csv,BATCHBISECT,-1,exponential,3,345,69.25133689839572,1122,low,lt 5k
365,365,square-wire.csv,BATCHBISECT,-1,exponential,4,301,73.1729055258467,1122,low,lt 5k
366,366,square-wire.csv,BATCHSTOP4,-1,exponential,2,301,73.1729055258467,1122,low,lt 5k
367,367,square-wire.csv,BATCHSTOP4,-1,exponential,3,314,72.01426024955437,1122,low,lt 5k
368,368,square-wire.csv,BATCHSTOP4,-1,exponential,4,297,73.52941176470588,1122,low,lt 5k
369,369,square-wire.csv,BATCHDIVIDE4,-1,exponential,2,424,62.21033868092692,1122,low,lt 5k
370,370,square-wire.csv,BATCHDIVIDE4,-1,exponential,3,413,63.19073083778966,1122,low,lt 5k
371,371,square-wire.csv,BATCHDIVIDE4,-1,exponential,4,431,61.58645276292335,1122,low,lt 5k
372,372,square-wire.csv,BATCHBISECT,-1,stagger,2,359,68.00356506238859,1122,low,lt 5k
373,373,square-wire.csv,BATCHBISECT,-1,stagger,3,337,69.96434937611409,1122,low,lt 5k
374,374,square-wire.csv,BATCHBISECT,-1,stagger,4,341,69.6078431372549,1122,low,lt 5k
375,375,square-wire.csv,BATCHSTOP4,-1,stagger,2,335,70.14260249554367,1122,low,lt 5k
376,376,square-wire.csv,BATCHSTOP4,-1,stagger,3,316,71.83600713012478,1122,low,lt 5k
377,377,square-wire.csv,BATCHSTOP4,-1,stagger,4,329,70.67736185383244,1122,low,lt 5k
378,378,square-wire.csv,BATCHDIVIDE4,-1,stagger,2,463,58.73440285204991,1122,low,lt 5k
379,379,square-wire.csv,BATCHDIVIDE4,-1,stagger,3,444,60.42780748663102,1122,low,lt 5k
380,380,square-wire.csv,BATCHDIVIDE4,-1,stagger,4,467,58.37789661319073,1122,low,lt 5k
381,381,square-wire.csv,BATCHBISECT,-1,random_linear,-1,349,68.89483065953654,1122,low,lt 5k
382,382,square-wire.csv,BATCHSTOP4,-1,random_linear,-1,316,71.83600713012478,1122,low,lt 5k
383,383,square-wire.csv,BATCHDIVIDE4,-1,random_linear,-1,428,61.85383244206773,1122,low,lt 5k
384,384,square-wire.csv,BATCHBISECT,-1,random_exponential,-1,323,71.21212121212122,1122,low,lt 5k
385,385,square-wire.csv,BATCHSTOP4,-1,random_exponential,-1,298,73.44028520499108,1122,low,lt 5k
386,386,square-wire.csv,BATCHDIVIDE4,-1,random_exponential,-1,391,65.15151515151516,1122,low,lt 5k
387,387,square-wire.csv,BATCHBISECT,-1,random_random,-1,345,69.25133689839572,1122,low,lt 5k
388,388,square-wire.csv,BATCHSTOP4,-1,random_random,-1,309,72.45989304812835,1122,low,lt 5k
389,389,square-wire.csv,BATCHDIVIDE4,-1,random_random,-1,465,58.55614973262032,1122,low,lt 5k
390,390,puniverse-quasar.csv,BATCHBISECT,-1,linear,1,694,45.2249408050513,1267,low,lt 5k
391,391,puniverse-quasar.csv,BATCHBISECT,-1,linear,2,686,45.85635359116022,1267,low,lt 5k
392,392,puniverse-quasar.csv,BATCHBISECT,-1,linear,3,698,44.90923441199684,1267,low,lt 5k
393,393,puniverse-quasar.csv,BATCHBISECT,-1,linear,4,692,45.38279400157853,1267,low,lt 5k
394,394,puniverse-quasar.csv,BATCHSTOP4,-1,linear,1,610,51.85477505919495,1267,low,lt 5k
395,395,puniverse-quasar.csv,BATCHSTOP4,-1,linear,2,598,52.80189423835833,1267,low,lt 5k
396,396,puniverse-quasar.csv,BATCHSTOP4,-1,linear,3,630,50.27624309392265,1267,low,lt 5k
397,397,puniverse-quasar.csv,BATCHSTOP4,-1,linear,4,593,53.1965272296764,1267,low,lt 5k
398,398,puniverse-quasar.csv,BATCHDIVIDE4,-1,linear,1,671,47.04025256511444,1267,low,lt 5k
399,399,puniverse-quasar.csv,BATCHDIVIDE4,-1,linear,2,692,45.38279400157853,1267,low,lt 5k
400,400,puniverse-quasar.csv,BATCHDIVIDE4,-1,linear,3,713,43.72533543804262,1267,low,lt 5k
401,401,puniverse-quasar.csv,BATCHDIVIDE4,-1,linear,4,680,46.32991318074191,1267,low,lt 5k
402,402,puniverse-quasar.csv,BATCHBISECT,-1,exponential,2,715,43.56748224151539,1267,low,lt 5k
403,403,puniverse-quasar.csv,BATCHBISECT,-1,exponential,3,673,46.882399368587215,1267,low,lt 5k
404,404,puniverse-quasar.csv,BATCHBISECT,-1,exponential,4,692,45.38279400157853,1267,low,lt 5k
405,405,puniverse-quasar.csv,BATCHSTOP4,-1,exponential,2,651,48.61878453038674,1267,low,lt 5k
406,406,puniverse-quasar.csv,BATCHSTOP4,-1,exponential,3,586,53.7490134175217,1267,low,lt 5k
407,407,puniverse-quasar.csv,BATCHSTOP4,-1,exponential,4,644,49.17127071823205,1267,low,lt 5k
408,408,puniverse-quasar.csv,BATCHDIVIDE4,-1,exponential,2,730,42.38358326756117,1267,low,lt 5k
409,409,puniverse-quasar.csv,BATCHDIVIDE4,-1,exponential,3,584,53.90686661404894,1267,low,lt 5k
410,410,puniverse-quasar.csv,BATCHDIVIDE4,-1,exponential,4,722,43.01499605367009,1267,low,lt 5k
411,411,puniverse-quasar.csv,BATCHBISECT,-1,stagger,2,697,44.988161010260455,1267,low,lt 5k
412,412,puniverse-quasar.csv,BATCHBISECT,-1,stagger,3,659,47.98737174427782,1267,low,lt 5k
413,413,puniverse-quasar.csv,BATCHBISECT,-1,stagger,4,691,45.46172059984215,1267,low,lt 5k
414,414,puniverse-quasar.csv,BATCHSTOP4,-1,stagger,2,633,50.03946329913181,1267,low,lt 5k
415,415,puniverse-quasar.csv,BATCHSTOP4,-1,stagger,3,600,52.644041041831095,1267,low,lt 5k
416,416,puniverse-quasar.csv,BATCHSTOP4,-1,stagger,4,627,50.51302288871349,1267,low,lt 5k
417,417,puniverse-quasar.csv,BATCHDIVIDE4,-1,stagger,2,707,44.19889502762431,1267,low,lt 5k
418,418,puniverse-quasar.csv,BATCHDIVIDE4,-1,stagger,3,685,45.93528018942384,1267,low,lt 5k
419,419,puniverse-quasar.csv,BATCHDIVIDE4,-1,stagger,4,716,43.48855564325178,1267,low,lt 5k
420,420,puniverse-quasar.csv,BATCHBISECT,-1,random_linear,-1,711,43.88318863456985,1267,low,lt 5k
421,421,puniverse-quasar.csv,BATCHSTOP4,-1,random_linear,-1,595,53.03867403314917,1267,low,lt 5k
422,422,puniverse-quasar.csv,BATCHDIVIDE4,-1,random_linear,-1,656,48.22415153906866,1267,low,lt 5k
423,423,puniverse-quasar.csv,BATCHBISECT,-1,random_exponential,-1,716,43.48855564325178,1267,low,lt 5k
424,424,puniverse-quasar.csv,BATCHSTOP4,-1,random_exponential,-1,621,50.98658247829518,1267,low,lt 5k
425,425,puniverse-quasar.csv,BATCHDIVIDE4,-1,random_exponential,-1,657,48.14522494080505,1267,low,lt 5k
426,426,puniverse-quasar.csv,BATCHBISECT,-1,random_random,-1,700,44.751381215469614,1267,low,lt 5k
427,427,puniverse-quasar.csv,BATCHSTOP4,-1,random_random,-1,635,49.881610102604576,1267,low,lt 5k
428,428,puniverse-quasar.csv,BATCHDIVIDE4,-1,random_random,-1,704,44.43567482241515,1267,low,lt 5k
429,429,dropwizard-dropwizard.csv,BATCHBISECT,-1,linear,1,673,66.68316831683168,2020,low,lt 5k
430,430,dropwizard-dropwizard.csv,BATCHBISECT,-1,linear,2,684,66.13861386138615,2020,low,lt 5k
431,431,dropwizard-dropwizard.csv,BATCHBISECT,-1,linear,3,650,67.82178217821783,2020,low,lt 5k
432,432,dropwizard-dropwizard.csv,BATCHBISECT,-1,linear,4,670,66.83168316831683,2020,low,lt 5k
433,433,dropwizard-dropwizard.csv,BATCHSTOP4,-1,linear,1,616,69.50495049504951,2020,low,lt 5k
434,434,dropwizard-dropwizard.csv,BATCHSTOP4,-1,linear,2,619,69.35643564356435,2020,low,lt 5k
435,435,dropwizard-dropwizard.csv,BATCHSTOP4,-1,linear,3,601,70.24752475247524,2020,low,lt 5k
436,436,dropwizard-dropwizard.csv,BATCHSTOP4,-1,linear,4,590,70.79207920792079,2020,low,lt 5k
437,437,dropwizard-dropwizard.csv,BATCHDIVIDE4,-1,linear,1,840,58.415841584158414,2020,low,lt 5k
438,438,dropwizard-dropwizard.csv,BATCHDIVIDE4,-1,linear,2,864,57.227722772277225,2020,low,lt 5k
439,439,dropwizard-dropwizard.csv,BATCHDIVIDE4,-1,linear,3,840,58.415841584158414,2020,low,lt 5k
440,440,dropwizard-dropwizard.csv,BATCHDIVIDE4,-1,linear,4,861,57.37623762376238,2020,low,lt 5k
441,441,dropwizard-dropwizard.csv,BATCHBISECT,-1,exponential,2,639,68.36633663366337,2020,low,lt 5k
442,442,dropwizard-dropwizard.csv,BATCHBISECT,-1,exponential,3,686,66.03960396039604,2020,low,lt 5k
443,443,dropwizard-dropwizard.csv,BATCHBISECT,-1,exponential,4,634,68.61386138613861,2020,low,lt 5k
444,444,dropwizard-dropwizard.csv,BATCHSTOP4,-1,exponential,2,606,70.0,2020,low,lt 5k
445,445,dropwizard-dropwizard.csv,BATCHSTOP4,-1,exponential,3,614,69.60396039603961,2020,low,lt 5k
446,446,dropwizard-dropwizard.csv,BATCHSTOP4,-1,exponential,4,602,70.1980198019802,2020,low,lt 5k
447,447,dropwizard-dropwizard.csv,BATCHDIVIDE4,-1,exponential,2,843,58.26732673267327,2020,low,lt 5k
448,448,dropwizard-dropwizard.csv,BATCHDIVIDE4,-1,exponential,3,640,68.31683168316832,2020,low,lt 5k
449,449,dropwizard-dropwizard.csv,BATCHDIVIDE4,-1,exponential,4,850,57.92079207920792,2020,low,lt 5k
450,450,dropwizard-dropwizard.csv,BATCHBISECT,-1,stagger,2,651,67.77227722772278,2020,low,lt 5k
451,451,dropwizard-dropwizard.csv,BATCHBISECT,-1,stagger,3,672,66.73267326732673,2020,low,lt 5k
452,452,dropwizard-dropwizard.csv,BATCHBISECT,-1,stagger,4,661,67.27722772277227,2020,low,lt 5k
453,453,dropwizard-dropwizard.csv,BATCHSTOP4,-1,stagger,2,604,70.0990099009901,2020,low,lt 5k
454,454,dropwizard-dropwizard.csv,BATCHSTOP4,-1,stagger,3,618,69.4059405940594,2020,low,lt 5k
455,455,dropwizard-dropwizard.csv,BATCHSTOP4,-1,stagger,4,609,69.85148514851485,2020,low,lt 5k
456,456,dropwizard-dropwizard.csv,BATCHDIVIDE4,-1,stagger,2,845,58.16831683168317,2020,low,lt 5k
457,457,dropwizard-dropwizard.csv,BATCHDIVIDE4,-1,stagger,3,855,57.67326732673267,2020,low,lt 5k
458,458,dropwizard-dropwizard.csv,BATCHDIVIDE4,-1,stagger,4,867,57.07920792079208,2020,low,lt 5k
459,459,dropwizard-dropwizard.csv,BATCHBISECT,-1,random_linear,-1,687,65.99009900990099,2020,low,lt 5k
460,460,dropwizard-dropwizard.csv,BATCHSTOP4,-1,random_linear,-1,567,71.93069306930693,2020,low,lt 5k
461,461,dropwizard-dropwizard.csv,BATCHDIVIDE4,-1,random_linear,-1,751,62.82178217821782,2020,low,lt 5k
462,462,dropwizard-dropwizard.csv,BATCHBISECT,-1,random_exponential,-1,643,68.16831683168317,2020,low,lt 5k
463,463,dropwizard-dropwizard.csv,BATCHSTOP4,-1,random_exponential,-1,598,70.39603960396039,2020,low,lt 5k
464,464,dropwizard-dropwizard.csv,BATCHDIVIDE4,-1,random_exponential,-1,716,64.55445544554456,2020,low,lt 5k
465,465,dropwizard-dropwizard.csv,BATCHBISECT,-1,random_random,-1,672,66.73267326732673,2020,low,lt 5k
466,466,dropwizard-dropwizard.csv,BATCHSTOP4,-1,random_random,-1,617,69.45544554455445,2020,low,lt 5k
467,467,dropwizard-dropwizard.csv,BATCHDIVIDE4,-1,random_random,-1,848,58.01980198019802,2020,low,lt 5k
468,468,essentials-Essentials.csv,BATCHBISECT,-1,linear,1,102,-14.606741573033702,89,low,lt 5k
469,469,essentials-Essentials.csv,BATCHBISECT,-1,linear,2,107,-20.2247191011236,89,low,lt 5k
470,470,essentials-Essentials.csv,BATCHBISECT,-1,linear,3,105,-17.97752808988764,89,low,lt 5k
471,471,essentials-Essentials.csv,BATCHBISECT,-1,linear,4,111,-24.719101123595507,89,low,lt 5k
472,472,essentials-Essentials.csv,BATCHSTOP4,-1,linear,1,84,5.617977528089881,89,low,lt 5k
473,473,essentials-Essentials.csv,BATCHSTOP4,-1,linear,2,88,1.1235955056179705,89,low,lt 5k
474,474,essentials-Essentials.csv,BATCHSTOP4,-1,linear,3,95,-6.741573033707866,89,low,lt 5k
475,475,essentials-Essentials.csv,BATCHSTOP4,-1,linear,4,90,-1.1235955056179705,89,low,lt 5k
476,476,essentials-Essentials.csv,BATCHDIVIDE4,-1,linear,1,84,5.617977528089881,89,low,lt 5k
477,477,essentials-Essentials.csv,BATCHDIVIDE4,-1,linear,2,88,1.1235955056179705,89,low,lt 5k
478,478,essentials-Essentials.csv,BATCHDIVIDE4,-1,linear,3,95,-6.741573033707866,89,low,lt 5k
479,479,essentials-Essentials.csv,BATCHDIVIDE4,-1,linear,4,90,-1.1235955056179705,89,low,lt 5k
480,480,essentials-Essentials.csv,BATCHBISECT,-1,exponential,2,107,-20.2247191011236,89,low,lt 5k
481,481,essentials-Essentials.csv,BATCHBISECT,-1,exponential,3,109,-22.471910112359552,89,low,lt 5k
482,482,essentials-Essentials.csv,BATCHBISECT,-1,exponential,4,113,-26.966292134831463,89,low,lt 5k
483,483,essentials-Essentials.csv,BATCHSTOP4,-1,exponential,2,91,-2.247191011235955,89,low,lt 5k
484,484,essentials-Essentials.csv,BATCHSTOP4,-1,exponential,3,91,-2.247191011235955,89,low,lt 5k
485,485,essentials-Essentials.csv,BATCHSTOP4,-1,exponential,4,101,-13.483146067415731,89,low,lt 5k
486,486,essentials-Essentials.csv,BATCHDIVIDE4,-1,exponential,2,91,-2.247191011235955,89,low,lt 5k
