,project,algorithm,batch_size,update_method,factor,num_of_builds,builds_saved,testall_size
251,apache-nifi.csv,BATCHDIVIDE4,-1,linear,4,821,30.775716694772342,1186
252,apache-nifi.csv,BATCHBISECT,-1,exponential,2,933,21.33220910623946,1186
253,apache-nifi.csv,BATCHBISECT,-1,exponential,3,922,22.259696458684658,1186
254,apache-nifi.csv,BATCHSTOP4,-1,exponential,2,841,29.089376053962894,1186
255,apache-nifi.csv,BATCHSTOP4,-1,exponential,3,789,33.47386172006745,1186
256,apache-nifi.csv,BATCHDIVIDE4,-1,exponential,2,881,25.716694772344013,1186
257,apache-nifi.csv,BATCHDIVIDE4,-1,exponential,3,789,33.47386172006745,1186
258,apache-nifi.csv,BATCHBISECT,-1,stagger,2,927,21.83811129848229,1186
259,apache-nifi.csv,BATCHBISECT,-1,stagger,3,917,22.681281618887013,1186
260,apache-nifi.csv,BATCHSTOP4,-1,stagger,2,823,30.607082630691394,1186
261,apache-nifi.csv,BATCHSTOP4,-1,stagger,3,806,32.04047217537942,1186
262,apache-nifi.csv,BATCHDIVIDE4,-1,stagger,2,874,26.306913996627316,1186
263,apache-nifi.csv,BATCHDIVIDE4,-1,stagger,3,856,27.824620573355816,1186
264,apache-nifi.csv,BATCHBISECT,-1,random_linear,-1,994,16.188870151770658,1186
265,apache-nifi.csv,BATCHSTOP4,-1,random_linear,-1,829,30.101180438448566,1186
266,apache-nifi.csv,BATCHDIVIDE4,-1,random_linear,-1,855,27.90893760539629,1186
267,apache-nifi.csv,BATCHBISECT,-1,random_exponential,-1,996,16.02023608768971,1186
268,apache-nifi.csv,BATCHSTOP4,-1,random_exponential,-1,821,30.775716694772342,1186
269,apache-nifi.csv,BATCHDIVIDE4,-1,random_exponential,-1,905,23.693086003372684,1186
270,apache-nifi.csv,BATCHBISECT,-1,random_random,-1,958,19.224283305227658,1186
271,apache-nifi.csv,BATCHSTOP4,-1,random_random,-1,838,29.342327150084316,1186
272,apache-nifi.csv,BATCHDIVIDE4,-1,random_random,-1,874,26.306913996627316,1186
273,caelum-vraptor4.csv,BATCHBISECT,-1,half_exp,2,628,33.61522198731501,946
274,caelum-vraptor4.csv,BATCHBISECT,-1,half_exp,3,946,0.0,946
275,caelum-vraptor4.csv,BATCHSTOP4,-1,half_exp,2,589,37.73784355179704,946
276,caelum-vraptor4.csv,BATCHSTOP4,-1,half_exp,3,946,0.0,946
277,caelum-vraptor4.csv,BATCHDIVIDE4,-1,half_exp,2,630,33.40380549682875,946
278,caelum-vraptor4.csv,BATCHDIVIDE4,-1,half_exp,3,946,0.0,946
279,caelum-vraptor4.csv,BATCHBISECT,-1,linear,1,541,42.81183932346723,946
280,caelum-vraptor4.csv,BATCHBISECT,-1,linear,2,546,42.28329809725159,946
281,caelum-vraptor4.csv,BATCHBISECT,-1,linear,3,560,40.80338266384778,946
282,caelum-vraptor4.csv,BATCHBISECT,-1,linear,4,557,41.120507399577164,946
283,caelum-vraptor4.csv,BATCHSTOP4,-1,linear,1,488,48.41437632135307,946
